BCCenergy_pa_composition_average,HeatVaporization_max_value,MeltingT_max_value,HeatVaporization_difference,BCCfermi_composition_average,MeltingT_difference,HeatVaporization_composition_average,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,valence_composition_average,phi_difference,HeatFusion_composition_average,n_ws^third_composition_average,n_ws^third_max_value,NValance_composition_average,GSenergy_pa_composition_average,CovalentRadii_composition_average,GSmagmom_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,MeltingT_composition_average
-3.673692023,393.3,1799.0,389.8891,3.5664689430000003,1744.2,129.72654,1221.36,5.1,1.5,2320.0,2.3,2.7,5.254,0.5549999999999999,1.75,5.9,-5.0848943095,1.023,0.30969424,473.98,102.5,0.33680744,-1.1415,671.38
-4.203045809250002,393.3,2180.0,389.8891,3.76453663425,2125.2,154.52154,1411.26,5.1,1.55,2880.0,2.475,1.8999999999999997,5.77,0.5915,1.75,5.925000000000002,-5.623706111875,0.9945,0.27098246000000004,472.6575,99.325,0.29470651,-0.998375,756.58
-4.2661638344999995,393.3,2180.0,389.8891,3.8104523325,2125.2,153.67654,1404.86,5.1,1.5,2880.0,2.55,1.8999999999999997,5.89,0.591,1.75,5.85,-5.684339296749999,0.995,0.23227068,472.455,99.45,0.25260558,-1.00375,766.88
-4.392399885,393.3,2180.0,389.8891,3.9022837289999996,2125.2,151.98654,1392.06,5.1,1.4,2880.0,2.7,1.8999999999999997,6.13,0.59,1.75,5.7,-5.8056056665,0.996,0.15484712,472.05,99.7,0.16840371999999998,-1.0145,787.4799999999998
-4.17256272875,393.3,1811.0,389.8891,3.72639790325,1756.2,154.77154,1416.01,5.1,1.5750000000000002,2862.5,2.475,1.8999999999999997,5.590249999999998,0.5925,1.77,5.975,-5.593200307375,0.99425,0.32374903000000005,472.83,99.2,0.34747308,-0.997875,747.3549999999998
-4.2051976735,393.3,1811.0,389.8891,3.7341748705,1756.2,154.17654,1414.36,5.1,1.55,2845.0,2.55,1.8999999999999997,5.5305,0.593,1.77,5.95,-5.623327687750001,0.9945,0.33780382,472.8,99.2,0.35813872,-1.00275,748.43
-4.270467563,393.3,1811.0,389.8891,3.749728805,1756.2,152.98654,1411.06,5.1,1.5,2810.0,2.7,1.8999999999999997,5.4110000000000005,0.594,1.77,5.9,-5.683582448499999,0.995,0.3659134,472.74,99.2,0.37947,-1.0125,750.58
-4.0032673905000005,393.3,1799.0,389.8891,3.6672719525,1744.2,149.22404,1371.735,5.1,1.425,2935.0,2.375,1.8999999999999997,5.457000000000001,0.5775,1.75,5.825,-5.424620006124999,0.999,0.27098246000000004,473.155,100.075,0.29470651,-0.998125,725.155
-3.866606997,393.3,1799.0,389.8891,3.6159229689999997,1744.2,143.08154,1325.81,5.1,1.25,2990.0,2.35,1.8999999999999997,5.2639999999999985,0.563,1.75,5.65,-5.28616708525,1.004,0.23227068,473.45,100.95,0.25260558,-1.00325,704.03
-3.5932862100000005,393.3,1799.0,389.8891,3.513225002,1744.2,130.79654,1233.96,5.1,0.8999999999999999,3100.0,2.3,1.8999999999999997,4.878,0.534,1.75,5.300000000000002,-5.0092612435,1.014,0.15484712,474.04,102.7,0.16840371999999998,-1.0134999999999998,661.7800000000002
-4.18718588875,393.3,1799.0,389.8891,3.7544841344999997,1744.2,151.52754,1396.01,5.1,1.55,2842.5,2.5,1.8999999999999997,5.56775,0.5885,1.75,5.949999999999998,-5.6115773296335005,0.99425,0.2709902130172414,473.0775,99.375,0.3151708325,-0.997314655175,740.055
-4.2344439935,393.3,1799.0,389.8891,3.790347333,1744.2,147.68854,1374.36,5.1,1.5,2805.0,2.6,1.8999999999999997,5.485499999999999,0.585,1.75,5.9,-5.660081732267001,0.9945,0.2322861860344828,473.295,99.55,0.293534225,-1.00162931035,733.83
-4.328960203,393.3,1799.0,389.8891,3.86207373,1744.2,140.01054,1331.06,5.1,1.4,2730.0,2.8,1.8999999999999997,5.321000000000001,0.5780000000000001,1.75,5.8,-5.7570905375339985,0.995,0.1548781320689655,473.73,99.9,0.25026101,-1.0102586207,721.38
-4.1014040957499995,393.3,1799.0,389.8891,3.6925053802499996,1744.2,155.47154,1417.31,5.2,1.625,2827.5,2.4,2.0,5.682,0.5920000000000001,1.75,6.025,-5.524721312625,0.99375,0.28586732750000005,472.87,99.225,0.29632069,-0.997625,745.2800000000002
-4.0628804075,393.3,1799.0,389.8891,3.6663898245,1744.2,155.57654,1416.9599999999996,5.2,1.65,2775.0,2.4,2.0,5.714,0.5920000000000001,1.75,6.050000000000002,-5.486369698250001,0.9935,0.262040415,472.88,99.25,0.25583394,-1.00225,744.28
-4.139927784,393.3,1799.0,389.8891,3.718620936,1744.2,155.36654,1417.66,5.1,1.6,2880.0,2.4,1.8999999999999997,5.65,0.5920000000000001,1.75,6.0,-5.563072927,0.9940000000000001,0.30969424,472.86,99.2,0.33680744,-0.993,746.2800000000002
-4.424033223,393.3,2180.0,389.8891,4.0043240845,2125.2,135.95154000000002,1292.71,4.65,1.15,2540.0,2.95,2.3300000000000005,6.3965,0.568,1.73,5.35,-5.821084530249999,1.016,0.0,471.705,102.4,0.0,-1.04425,788.73
-4.20319446,393.3,2180.0,389.8891,3.922701647,2125.2,123.29654,1218.96,4.65,1.1,2200.0,2.9,2.3300000000000005,6.183,0.5479999999999999,1.73,5.3,-5.594030654500001,1.034,0.0,472.17,104.6,0.0,-1.0525,748.78
-4.4242200705000005,393.3,2180.0,389.8891,4.069113228500002,2125.2,136.67504,1273.41,4.65,1.15,2585.0,2.95,2.1000000000000005,6.4674999999999985,0.573,1.73,5.35,-5.8223248954999995,1.004,0.0,471.79,101.3,0.0,-1.09175,794.48
-4.203568155,393.3,2180.0,389.8891,4.052279935,2125.2,124.74354,1180.36,4.65,1.1,2290.0,2.9,2.1000000000000005,6.324999999999998,0.5579999999999999,1.73,5.3,-5.596511385,1.01,0.0,472.34,102.4,0.0,-1.1475,760.28
-4.550626147,393.3,2180.0,389.8891,4.0922277155,2125.2,140.44154,1327.56,4.65,1.15,2865.0,3.0,1.4500000000000002,6.6080000000000005,0.5885,1.73,5.85,-5.9549861399165005,0.9965,0.0,471.155,100.0,0.0,-1.04575,822.98
-4.456380308,393.3,2180.0,389.8891,4.098508909,2125.2,132.27653999999998,1288.66,4.65,1.1,2850.0,3.0,1.4500000000000002,6.606,0.589,1.73,6.300000000000002,-5.861833873833,0.995,0.0,471.07,99.8,0.0,-1.0555,817.28
-4.553391462,393.3,2180.0,389.8891,4.09426616,2125.2,144.52704,1361.71,4.65,1.2,2865.0,3.0,1.4500000000000002,6.524,0.588,1.73,5.75,-5.957629482750001,0.9975,0.0,470.575,100.05,0.0,-1.01525,818.0300000000002
-4.461910938,393.3,2180.0,389.8891,4.102585798,2125.2,140.44754,1356.96,4.65,1.2,2850.0,3.0,1.4500000000000002,6.438,0.588,1.73,6.1,-5.867120559500001,0.997,0.0,469.91,99.9,0.0,-0.9945,807.38
-4.5495933200000005,393.3,2180.0,389.8891,4.0810977535,2125.2,141.49354,1334.21,4.65,1.15,2865.0,3.0,1.4500000000000002,6.6285,0.5885,1.73,5.9,-5.9537792610835005,0.996,0.0,471.165,100.1,0.0,-1.01491666665,826.08
-4.454314654,393.3,2180.0,389.8891,4.076248985,2125.2,134.38054,1301.96,4.65,1.1,2850.0,3.0,1.4500000000000002,6.647,0.589,1.73,6.4,-5.8594201161670005,0.9940000000000001,0.0,471.09,100.0,0.0,-0.9938333333,823.48
-4.559394725,393.3,2180.0,389.8891,4.096662792,2125.2,143.12554,1354.21,4.65,1.15,2865.0,3.0,1.4600000000000004,6.3975,0.5874999999999999,1.73,5.55,-5.963025984250001,0.999,0.0,471.02,100.35,0.0,-1.03625,803.43
-4.4739174639999995,393.3,2180.0,389.8891,4.107379062,2125.2,137.64453999999998,1341.96,4.65,1.1,2850.0,3.0,1.4600000000000004,6.185,0.5870000000000001,1.73,5.699999999999998,-5.8779135625,1.0,0.0,470.8,100.5,0.0,-1.0365,778.18
-4.556519175,393.3,2180.0,389.8891,4.0871864655,2125.2,138.52303999999998,1289.36,4.65,1.15,2865.0,3.0,1.4500000000000002,6.4715,0.588,1.73,5.65,-5.960577399,0.998,0.0,470.675,100.5,0.0,-1.02725,805.98
-4.468166364,393.3,2180.0,389.8891,4.088426409,2125.2,128.43954,1212.2599999999998,4.65,1.1,2850.0,3.0,1.4500000000000002,6.332999999999999,0.588,1.73,5.9,-5.873016392,0.998,0.0,470.11,100.8,0.0,-1.0185,783.28
-4.4117541055,393.3,2180.0,389.8891,4.0098705255,2125.2,135.78654,1268.31,4.65,1.15,2600.0,2.95,2.2500000000000004,6.412000000000001,0.5694999999999999,1.73,5.35,-5.80904909725,1.0125,0.0,471.8,101.85,0.0,-1.11025,791.23
-4.178636225,393.3,2180.0,389.8891,3.9337945289999996,2125.2,122.96654,1170.16,4.65,1.1,2320.0,2.9,2.2500000000000004,6.2139999999999995,0.5509999999999999,1.73,5.3,-5.5699597885,1.0270000000000001,0.0,472.36,103.5,0.0,-1.1845,753.78
-4.5817539607499995,393.3,2180.0,389.8891,4.04003082375,2125.2,149.45154,1372.86,5.1,1.25,2880.0,2.925,1.8999999999999997,6.489999999999998,0.5884999999999999,1.75,5.475,-5.987505221125,0.9975,0.03871178,471.4425,100.075,0.04210093,-1.030625,818.38
-4.5186359355,393.3,2180.0,389.8891,3.9941151255,2125.2,150.29653999999996,1379.26,5.1,1.2999999999999998,2880.0,2.85,1.8999999999999997,6.369999999999999,0.589,1.75,5.55,-5.92687203625,0.997,0.07742356,471.645,99.95,0.08420185999999999,-1.02525,808.0799999999998
-4.6143889055,393.3,2180.0,389.8891,4.047807791,2125.2,148.85654,1371.21,4.93,1.225,2862.5,3.0,1.7299999999999995,6.430249999999999,0.589,1.77,5.45,-6.017632601500001,0.99775,0.05276657,471.4125,100.075,0.05276657,-1.0355,819.4549999999998
-4.583905825,393.3,2180.0,389.8891,4.00966906,2125.2,149.10653999999997,1375.96,4.93,1.25,2845.0,3.0,1.7299999999999995,6.2505,0.59,1.77,5.5,-5.987126797,0.9975,0.10553314,471.585,99.95,0.10553314,-1.035,810.2299999999998
-4.522939664,393.3,2180.0,389.8891,3.933391598,2125.2,149.60654,1385.46,4.93,1.2999999999999998,2810.0,3.0,1.7299999999999995,5.891,0.5920000000000001,1.77,5.6,-5.926115188,0.997,0.21106628,471.93,99.7,0.21106628,-1.034,791.78
-4.44509356725,393.3,2180.0,389.8891,3.98868184025,2125.2,143.30903999999995,1326.935,4.65,1.075,2935.0,2.9000000000000004,1.4500000000000002,6.297000000000001,0.574,1.73,5.300000000000002,-5.8490523002499994,1.0025,0.0,471.7375,100.95,0.0,-1.03575,797.255
-4.2453151485000005,393.3,2180.0,389.8891,3.8914171585000004,2125.2,138.01153999999997,1287.41,4.65,0.95,2990.0,2.8,1.4500000000000002,5.984,0.5599999999999999,1.73,5.2,-5.6499661945,1.0070000000000001,0.0,472.235,101.7,0.0,-1.0355,765.83
-3.8457583110000004,393.3,2180.0,389.8891,3.696887795,2125.2,127.41654,1208.36,4.65,0.7,3100.0,2.6,1.4500000000000002,5.3580000000000005,0.532,1.73,5.0,-5.251793983,1.016,0.0,473.23,103.2,0.0,-1.035,702.98
-4.6290120655,393.3,2180.0,389.8891,4.075894022250002,2125.2,145.61254,1351.21,4.65,1.2,2842.5,3.025,1.4500000000000002,6.40775,0.585,1.73,5.425,-6.036009623758501,0.99775,7.753017241375e-06,471.66,100.25,0.0204643225,-1.034939655175,812.1550000000002
-4.613152145,393.3,2180.0,389.8891,4.0658415225,2125.2,142.61854,1335.96,4.65,1.2,2805.0,3.05,1.4500000000000002,6.205499999999999,0.5820000000000001,1.73,5.45,-6.023880841517,0.9975,1.550603448275e-05,472.08,100.3,0.040928645,-1.03387931035,795.63
-4.5432302725,393.3,2180.0,389.8891,4.013915268,2125.2,149.55653999999996,1372.5100000000002,5.2,1.275,2827.5,2.925,2.0,6.5219999999999985,0.5884999999999999,1.75,5.5,-5.9491536067499995,0.99725,0.0148848675,471.4525,100.1,0.0016141800000000002,-1.03525,817.38
-4.4415885589999995,393.3,2180.0,389.8891,3.9418840139999998,2125.2,150.50653999999997,1378.56,5.2,1.35,2775.0,2.85,2.0,6.433999999999998,0.589,1.75,5.6,-5.8501688075,0.9965,0.029769735,471.665,100.0,0.0032283600000000004,-1.0345,806.0799999999998
-4.644871986,393.3,2180.0,389.8891,4.0859465219999995,2125.2,148.60654,1366.46,4.65,1.2,2880.0,3.0,1.4500000000000002,6.6099999999999985,0.588,1.73,5.4,-6.0481384060000005,0.998,0.0,471.24,100.2,0.0,-1.036,828.68
-4.180168579,393.3,1811.0,389.8891,3.6992142364999996,1756.2,137.95154000000002,1330.71,4.93,1.35,2400.0,2.95,2.61,4.9585,0.5760000000000001,1.77,5.75,-5.57703809425,1.014,0.42213256,473.085,101.4,0.42213256,-1.04025,714.93
-3.959329816,393.3,1811.0,389.8891,3.617591799,1756.2,125.29654,1256.96,4.93,1.3,2060.0,2.9,2.61,4.744999999999999,0.556,1.77,5.7,-5.3499842185,1.032,0.42213256,473.55,103.6,0.42213256,-1.0485,674.9799999999998
-4.180355426499999,393.3,1811.0,389.8891,3.7640033805,1756.2,138.67504,1311.41,4.93,1.35,2445.0,2.95,2.38,5.0295,0.581,1.77,5.75,-5.578278459500001,1.002,0.42213256,473.17,100.3,0.42213256,-1.08775,720.68
-3.9597035110000003,393.3,1811.0,389.8891,3.7471700869999998,1756.2,126.74354,1218.36,4.93,1.3,2150.0,2.9,2.38,4.887,0.5660000000000001,1.77,5.7,-5.352464949,1.008,0.42213256,473.72,101.4,0.42213256,-1.1435,686.4799999999998
-4.306761503,393.3,1811.0,389.8891,3.7871178675,1756.2,142.44154,1365.56,4.93,1.35,2725.0,3.0,1.7299999999999995,5.17,0.5965,1.77,6.25,-5.7109397039165,0.9945,0.42213256,472.535,99.0,0.42213256,-1.04175,749.18
-4.212515664,393.3,1811.0,389.8891,3.793399061,1756.2,134.27653999999998,1326.66,4.93,1.3,2710.0,3.0,1.7299999999999995,5.167999999999998,0.597,1.77,6.7,-5.617787437833001,0.993,0.42213256,472.45,98.8,0.42213256,-1.0515,743.4799999999998
-4.309526818,393.3,1811.0,389.8891,3.789156312,1756.2,146.52704,1399.71,4.93,1.4,2725.0,3.0,1.7299999999999995,5.086,0.596,1.77,6.15,-5.713583046749999,0.9955,0.42213256,471.955,99.05,0.42213256,-1.01125,744.23
-4.218046294,393.3,1811.0,389.8891,3.79747595,1756.2,142.44754,1394.96,4.93,1.4,2710.0,3.0,1.7299999999999995,5.0,0.596,1.77,6.5,-5.6230741235,0.995,0.42213256,471.29,98.9,0.42213256,-0.9905,733.58
-4.305728676,393.3,1811.0,389.8891,3.7759879055,1756.2,143.49354,1372.21,4.93,1.35,2725.0,3.0,1.7299999999999995,5.1905,0.5965,1.77,6.300000000000002,-5.7097328250835,0.9940000000000001,0.42213256,472.545,99.1,0.42213256,-1.01091666665,752.2800000000002
-4.21045001,393.3,1811.0,389.8891,3.771139137,1756.2,136.38054,1339.96,4.93,1.3,2710.0,3.0,1.7299999999999995,5.209,0.597,1.77,6.800000000000002,-5.615373680167,0.992,0.42213256,472.47,99.0,0.42213256,-0.9898333333,749.68
-4.315530081,393.3,1811.0,389.8891,3.7915529439999998,1756.2,145.12554,1392.21,4.93,1.35,2725.0,3.0,1.7399999999999998,4.9595,0.5954999999999999,1.77,5.95,-5.71897954825,0.997,0.42213256,472.4,99.35,0.42213256,-1.03225,729.63
-4.23005282,393.3,1811.0,389.8891,3.802269214,1756.2,139.64453999999998,1379.96,4.93,1.3,2710.0,3.0,1.7399999999999998,4.747,0.595,1.77,6.1,-5.633867126499999,0.998,0.42213256,472.18,99.5,0.42213256,-1.0325,704.38
-4.312654531000001,393.3,1811.0,389.8891,3.782076617500001,1756.2,140.52303999999998,1327.36,4.93,1.35,2725.0,3.0,1.7299999999999995,5.0335,0.596,1.77,6.050000000000002,-5.716530962999999,0.996,0.42213256,472.055,99.5,0.42213256,-1.02325,732.18
-4.22430172,393.3,1811.0,389.8891,3.783316561,1756.2,130.43954,1250.2599999999998,4.93,1.3,2710.0,3.0,1.7299999999999995,4.895,0.596,1.77,6.300000000000002,-5.6289699560000015,0.996,0.42213256,471.49,99.8,0.42213256,-1.0145,709.4799999999998
-4.1678894615,393.3,1811.0,389.8891,3.7047606775,1756.2,137.78654,1306.31,4.93,1.35,2460.0,2.95,2.53,4.974,0.5774999999999999,1.77,5.75,-5.56500266125,1.0105,0.42213256,473.18,100.85,0.42213256,-1.10625,717.43
-3.934771581,393.3,1811.0,389.8891,3.628684681,1756.2,124.96654,1208.16,4.93,1.3,2180.0,2.9,2.53,4.776,0.5589999999999999,1.77,5.7,-5.3259133525,1.025,0.42213256,473.74,102.5,0.42213256,-1.1805,679.9799999999998
-4.36837239725,393.3,1811.0,389.8891,3.77305970675,1756.2,151.20154,1406.11,5.1,1.425,2757.5,2.925,1.8999999999999997,5.23175,0.5954999999999999,1.77,5.825,-5.773964589625001,0.99575,0.40807777,472.65,99.2,0.41146692,-1.0271249999999998,753.8050000000002
-4.3357374525,393.3,1811.0,389.8891,3.7652827395,1756.2,151.79653999999996,1407.76,5.1,1.4500000000000002,2775.0,2.85,1.8999999999999997,5.291499999999999,0.5950000000000001,1.77,5.85,-5.74383720925,0.9955,0.39402298,472.68,99.2,0.40080128,-1.02225,752.73
-4.4314904225000005,393.3,2180.0,389.8891,3.818975405,2125.2,150.35654,1399.71,4.93,1.375,2757.5,3.0,1.7299999999999995,5.351749999999999,0.595,1.77,5.75,-5.834597774500001,0.99625,0.36936599,472.4475,99.325,0.36936599,-1.0325,764.105
-4.461973503,393.3,2180.0,389.8891,3.857114136,2125.2,150.10654,1394.96,4.93,1.35,2775.0,3.0,1.7299999999999995,5.5314999999999985,0.5940000000000001,1.77,5.699999999999998,-5.8651035789999995,0.9965,0.31659942,472.275,99.45,0.31659942,-1.033,773.33
-4.23171200375,393.3,1811.0,389.8891,3.7217107232499997,1756.2,145.05903999999995,1360.185,4.93,1.25,2812.5,2.9000000000000004,1.7299999999999995,5.03875,0.581,1.77,5.65,-5.63551166875,1.00075,0.36936599,472.945,100.075,0.36936599,-1.03225,732.68
-4.0624166655,393.3,1811.0,389.8891,3.6625847725,1756.2,139.51153999999997,1315.91,4.93,1.1,2885.0,2.8,1.7299999999999995,4.9055,0.5660000000000001,1.77,5.5,-5.4669313675,1.0055,0.31659942,473.27,100.95,0.31659942,-1.0325,710.4799999999998
-3.723825989,393.3,1811.0,389.8891,3.5443328710000004,1756.2,128.41654,1227.36,4.93,0.8,3030.0,2.6,1.7299999999999995,4.638999999999999,0.536,1.77,5.2,-5.129770765,1.015,0.21106628,473.92,102.7,0.21106628,-1.033,666.08
-4.415630502,393.3,1811.0,389.8891,3.8089229052499998,1756.2,147.36254,1384.46,4.93,1.375,2720.0,3.025,1.7299999999999995,5.1495,0.5920000000000001,1.77,5.775,-5.8224689922585,0.996,0.3693737430172414,472.8675,99.375,0.3898303125000001,-1.031439655175,747.58
-4.430253662,393.3,1811.0,389.8891,3.8370091365,1756.2,144.11854,1364.46,4.93,1.35,2700.0,3.05,1.7299999999999995,5.126999999999999,0.5880000000000001,1.77,5.75,-5.840846014517,0.996,0.3166149260344828,473.115,99.55,0.357528065,-1.03087931035,740.28
-4.329848709,393.3,1811.0,389.8891,3.746944151,1756.2,151.30653999999996,1405.7600000000002,5.2,1.45,2705.0,2.925,2.0,5.26375,0.5954999999999999,1.77,5.85,-5.7356129752500005,0.9955,0.3842508575,472.66,99.225,0.3709801700000001,-1.03175,752.8050000000002
-4.2586900760000015,393.3,1811.0,389.8891,3.713051628,1756.2,152.00653999999997,1407.06,5.2,1.5,2670.0,2.85,2.0,5.355499999999998,0.5950000000000001,1.77,5.9,-5.667133980499999,0.995,0.34636915500000004,472.7,99.25,0.31982778,-1.0315,750.73
-4.401007342,393.3,1811.0,389.8891,3.7808366739999997,1756.2,150.60654,1404.46,4.93,1.4,2740.0,3.0,1.7299999999999995,5.172000000000001,0.596,1.77,5.800000000000002,-5.80409197,0.996,0.42213256,472.62,99.2,0.42213256,-1.032,754.88
-3.118749859,393.3,1799.0,389.8891,3.1988868965,1744.2,119.26353999999999,1199.31,4.1,2.15,3020.0,2.35,1.7799999999999998,3.3135000000000003,0.484,1.31,6.75,-4.522392282749999,1.032,0.0,474.665,103.2,0.0,-1.22375,413.31199999999995
-2.897911096,393.3,1799.0,389.8891,3.1172644590000003,1744.2,106.60854,1125.56,4.1,2.1,2680.0,2.3,1.7799999999999998,3.1,0.46399999999999997,1.31,6.7,-4.295338407,1.05,0.0,475.13,105.4,0.0,-1.232,373.362
-3.1189367065000004,393.3,1799.0,389.8891,3.2636760405,1744.2,119.98704,1180.01,4.1,2.15,3065.0,2.35,1.5499999999999998,3.3845,0.489,1.31,6.75,-4.523632648,1.02,0.0,474.75,102.1,0.0,-1.27125,419.06199999999995
-2.898284791,393.3,1799.0,389.8891,3.246842747,1744.2,108.05554,1086.96,4.1,2.1,2770.0,2.3,1.5499999999999998,3.242,0.474,1.31,6.7,-4.2978191375,1.026,0.0,475.3,103.2,0.0,-1.327,384.862
-3.245342783,393.3,1799.0,389.8891,3.2867905275,1744.2,123.75353999999999,1234.16,4.1,2.15,3345.0,2.4,0.8999999999999995,3.5250000000000004,0.5045,1.31,7.25,-4.6562938924165005,1.0125,0.0,474.115,100.8,0.0,-1.22525,447.56199999999995
-3.151096944,393.3,1799.0,389.8891,3.2930717210000005,1744.2,115.58854,1195.2599999999998,4.1,2.1,3330.0,2.4,0.8999999999999995,3.523,0.505,1.31,7.699999999999998,-4.5631416263330005,1.011,0.0,474.03,100.6,0.0,-1.235,441.862
-3.2481080980000003,393.3,1799.0,389.8891,3.2888289719999997,1744.2,127.83904,1268.31,4.1,2.2,3345.0,2.4,0.8999999999999995,3.4410000000000003,0.504,1.31,7.15,-4.658937235250001,1.0135,0.0,473.535,100.85,0.0,-1.19475,442.61199999999997
-3.156627574,393.3,1799.0,389.8891,3.29714861,1744.2,123.75953999999999,1263.56,4.1,2.2,3330.0,2.4,0.8999999999999995,3.355,0.504,1.31,7.5,-4.568428312,1.013,0.0,472.87,100.7,0.0,-1.1740000000000002,431.962
-3.2443099560000004,393.3,1799.0,389.8891,3.2756605655,1744.2,124.80554,1240.81,4.1,2.15,3345.0,2.4,0.8999999999999995,3.5455,0.5045,1.31,7.300000000000002,-4.6550870135835005,1.012,0.0,474.125,100.9,0.0,-1.19441666665,450.662
-3.14903129,393.3,1799.0,389.8891,3.270811797,1744.2,117.69254,1208.56,4.1,2.1,3330.0,2.4,0.8999999999999995,3.5639999999999996,0.505,1.31,7.800000000000002,-4.560727868667,1.01,0.0,474.05,100.79999999999998,0.0,-1.1733333333,448.06199999999995
-3.254111361,393.3,1799.0,389.8891,3.2912256039999996,1744.2,126.43753999999998,1260.81,4.1,2.15,3345.0,2.4,0.9099999999999996,3.3145,0.5035000000000001,1.31,6.95,-4.664333736750001,1.015,0.0,473.98,101.15,0.0,-1.21575,428.01199999999994
-3.1686341,393.3,1799.0,389.8891,3.301941874,1744.2,120.95653999999999,1248.56,4.1,2.1,3330.0,2.4,0.9099999999999996,3.102,0.503,1.31,7.1,-4.579221315,1.016,0.0,473.76,101.29999999999998,0.0,-1.216,402.76199999999994
-3.2512358110000004,393.3,1799.0,389.8891,3.2817492775000003,1744.2,121.83503999999999,1195.96,4.1,2.15,3345.0,2.4,0.8999999999999995,3.3885,0.504,1.31,7.050000000000002,-4.6618851515,1.014,0.0,473.635,101.3,0.0,-1.20675,430.56199999999995
-3.1628830000000003,393.3,1799.0,389.8891,3.282989221,1744.2,111.75154,1118.86,4.1,2.1,3330.0,2.4,0.8999999999999995,3.25,0.504,1.31,7.300000000000002,-4.5743241445,1.014,0.0,473.07,101.6,0.0,-1.198,407.862
-3.1064707415,393.3,1799.0,389.8891,3.2044333375000003,1744.2,119.09853999999999,1174.91,4.1,2.15,3080.0,2.35,1.6999999999999995,3.3289999999999997,0.4855,1.31,6.75,-4.51035684975,1.0285,0.0,474.76,102.65,0.0,-1.28975,415.81199999999995
-2.8733528610000003,393.3,1799.0,389.8891,3.128357341,1744.2,106.27854,1076.76,4.1,2.1,2800.0,2.3,1.6999999999999995,3.131,0.467,1.31,6.7,-4.271267541,1.043,0.0,475.32,104.29999999999998,0.0,-1.364,378.362
-3.4396310172500004,393.3,1799.0,389.8891,3.33527328425,1744.2,134.84954,1291.135,5.1,2.125,3300.0,2.4,1.8999999999999997,3.792375,0.515,1.75,6.7,-4.8511495045625,1.0115,0.03871178,474.0325,100.775,0.04210093,-1.1876875,489.88925
-3.5396734125,393.3,1799.0,389.8891,3.3900372345000003,1744.2,137.78054,1309.21,5.1,2.05,3240.0,2.4,1.8999999999999997,4.05775,0.526,1.75,6.6,-4.952852850625,1.0090000000000001,0.07742356,473.865,100.55,0.08420185999999999,-1.159875,526.5165000000002
-3.739758203,393.3,1799.0,389.8891,3.499565135,1744.2,143.64254,1345.36,5.1,1.9,3120.0,2.4,1.8999999999999997,4.5885,0.5479999999999999,1.75,6.4,-5.15625954275,1.004,0.15484712,473.53,100.1,0.16840371999999998,-1.10425,599.7710000000002
-3.5027490425000005,393.3,2180.0,389.8891,3.3811889825000003,2125.2,134.00454,1284.735,4.65,2.075,3300.0,2.475,1.4500000000000002,3.912375,0.5145,1.73,6.625,-4.9117826894375005,1.012,0.0,473.83,100.9,0.0,-1.1930625,500.18925
-3.665909463,393.3,2180.0,389.8891,3.481868631,2125.2,136.09053999999998,1296.41,4.65,1.95,3240.0,2.55,1.4500000000000002,4.29775,0.525,1.73,6.449999999999998,-5.0741192203750005,1.01,0.0,473.46,100.8,0.0,-1.170625,547.1165
-3.992230304,393.3,2180.0,389.8891,3.683227928,2125.2,140.26254,1319.76,4.65,1.7,3120.0,2.7,1.4500000000000002,5.0685,0.546,1.73,6.1,-5.3987922822500005,1.006,0.0,472.72,100.6,0.0,-1.12575,640.971
-3.472265962,393.3,1811.0,389.8891,3.3430502515,1756.2,134.25454,1289.485,4.93,2.1,3282.5,2.475,1.7299999999999995,3.732625,0.5155,1.77,6.675000000000002,-4.8812768849375,1.01175,0.05276657,474.0025,100.775,0.05276657,-1.1925625,490.96425
-3.604943302,393.3,1811.0,389.8891,3.4055911689999996,1756.2,136.59054,1305.91,4.93,2.0,3205.0,2.55,1.7299999999999995,3.938250000000001,0.527,1.77,6.55,-5.013107611375,1.0095,0.10553314,473.805,100.55,0.10553314,-1.169625,528.6665
-3.870297982,393.3,1811.0,389.8891,3.5306730039999996,1756.2,141.26254,1338.7599999999998,4.93,1.7999999999999998,3050.0,2.7,1.7299999999999995,4.3495,0.55,1.77,6.300000000000002,-5.27676906425,1.005,0.21106628,473.41,100.1,0.21106628,-1.12375,604.071
